NaOH/ mM,formaldehyde/ mM,C4_-H_NaCa_2p,C5_Ca_2p_I1,C5_Ca_2p_I2,C2_Ca_I1,C2_Ca_I2,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C3_Ca_I1,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4,C4_Ca_I1,C4_Ca_I2,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C5_Na_I1,C5_Na_I2,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,label
41.3258,87.0752,0.000735531,0.00164856,0.00053511,0.000557284,0.000271986,0.005569077,0.000838302,0.03815747,0.018517699,0.002482753,0.000660347,0.000593545,0.00034018,0.007317126,0.004368133,0.000416978,0.003834512,0.005779089,0.003860203,0.000425118,0.013979567,0.017213421,0.000510086,0.001326901,0.0024964,0.002410624,0.001081909,0.0003165,0.000365765,0.001248493,0.000986013,0.000357605,0.00042229,0.001935418,0.006893823,0.000493073,0.000433766,0.000390156,0.000581118,0.00055577,0.000297842,0.000465526,0.007411414,0.008875227,0.000403033,0.000408952,0.001746934,0.000347218,0.000505031,0.002557285,0.000398451,0.000407952,0.001258182,0.003221943,0.000382798,0.000575771,0.004855659,0.004834942,0.000450691,0.001128656,0.005415671,0.027245938,0.002674558,0.000405607,0.000299188,0.000787532,0.00940862,0.000348479,0.000565145,0.005941845,0.011831176,0.000359229,0.000583301,0.001280008,0.0094521,0.005484444,0.003079921,0.000459853,0.006129435,0.000475627,0.000241471,0.000316563,0.000294647,0.000216192,0.001434994,0.002529704,0.000364932,0.000227106,0.000276578,0.000311458,0.000266406,0.000223874,0.000202766,0.001399127,0.001953977,0.000372883,0.001828233,0.00928802,0.013676473,0.003622369,0.000615298,0.001663562,0.000317168,0.000974533,0.0006169,0.000559762,1
48.708,86.1746,0.000699942,0.001676214,0.000688498,0.000492586,0.000342725,0.004009875,0.000870101,0.02473993,0.017543453,0.004234138,0.001000114,0.000579713,0.000387026,0.005957898,0.005253133,0.000468046,0.002763016,0.006263012,0.006019342,0.000486765,0.010401582,0.017114957,0.000551082,0.001367779,0.002579223,0.002740304,0.001245703,0.000396738,0.000457157,0.001512839,0.001379885,0.000412003,0.000506155,0.001730213,0.006494355,0.000554573,0.000487812,0.000481059,0.000711712,0.000660472,0.000373968,0.000514037,0.006742101,0.008526749,0.000506347,0.000523092,0.001973296,0.000415874,0.000579054,0.002726873,0.000453063,0.000489514,0.00129248,0.003234225,0.000473087,0.000633093,0.004855993,0.00503068,0.000497413,0.001007526,0.004392351,0.019388123,0.002146951,0.000486376,0.00038915,0.000820423,0.007642626,0.000407238,0.000566655,0.005331056,0.008590443,0.000478389,0.00059772,0.001720232,0.01244566,0.004629344,0.002096153,0.000526275,0.005089783,0.000526105,0.000294184,0.000376353,0.000371251,0.000314845,0.00135757,0.002044147,0.000439611,0.000305022,0.000335049,0.000377412,0.000336118,0.000291083,0.000264356,0.001361216,0.001274533,0.000440131,0.002366482,0.010823804,0.014709636,0.003826528,0.000690386,0.001449172,0.000384016,0.001116403,0.000807317,0.00077089,1
49.896,70.228,0.000750449,0.001753511,0.000805173,0.000529258,0.000342686,0.003798325,0.000964695,0.021975181,0.017556462,0.005337737,0.00113979,0.000605269,0.000478621,0.004365923,0.004474393,0.000505246,0.002601708,0.006484831,0.007103298,0.000525889,0.00960831,0.017416419,0.000591304,0.001262715,0.00238469,0.002511669,0.001273648,0.000484235,0.000521791,0.001626956,0.001658595,0.000484369,0.000550678,0.001738461,0.006533867,0.000611424,0.000524626,0.000502499,0.000758302,0.000687976,0.000423202,0.000552081,0.006594335,0.008449416,0.000519733,0.000553478,0.001737578,0.000480627,0.000642294,0.00266944,0.000512408,0.000530937,0.001211677,0.003185306,0.000482634,0.000695357,0.004752179,0.004906877,0.000524598,0.001028944,0.004114701,0.017764194,0.001946392,0.000544826,0.000470656,0.000866506,0.007399124,0.000485236,0.000614383,0.005156576,0.008165505,0.000468781,0.000639749,0.001770376,0.013556511,0.004457043,0.001878802,0.000579916,0.004865788,0.000569244,0.000331563,0.000388843,0.000390942,0.000327951,0.001321802,0.001942178,0.000490035,0.000324294,0.000358399,0.000382483,0.000349662,0.000341707,0.000361404,0.00134057,0.001139293,0.000500916,0.002601103,0.011527361,0.013910696,0.003693495,0.000710923,0.001402117,0.000429578,0.001113956,0.001010436,0.001023592,0
49.928,50.754,0.000780778,0.001826498,0.000874157,0.000562404,0.000384926,0.00391633,0.001100839,0.021473622,0.01869096,0.006826115,0.001274558,0.000648273,0.000469432,0.003279281,0.003348386,0.000536915,0.002774124,0.007215191,0.008300132,0.000583506,0.009109161,0.017495338,0.000633988,0.001132948,0.002065782,0.002276943,0.001213485,0.000540041,0.000547452,0.001807435,0.001907704,0.000527668,0.000632939,0.001864618,0.006546948,0.00066901,0.000533854,0.00057741,0.000765926,0.000783205,0.000526568,0.000582519,0.006235527,0.007880318,0.000541878,0.000574775,0.001412717,0.000496574,0.000679048,0.002481378,0.000524458,0.000591231,0.00116853,0.003299607,0.00055522,0.000702147,0.004380419,0.004408482,0.000561547,0.001053227,0.004088253,0.017966438,0.001804472,0.000642575,0.000503556,0.000914365,0.007286084,0.000493905,0.000649274,0.005260428,0.008069737,0.000558584,0.000655078,0.001654271,0.012956308,0.004501448,0.001599262,0.000622974,0.004600548,0.000600629,0.000389612,0.000418198,0.000430504,0.000357589,0.001328802,0.001707548,0.000512043,0.000360503,0.000384632,0.000386131,0.00036523,0.000342655,0.000311109,0.001381064,0.001129132,0.000531396,0.00272774,0.012011188,0.012080603,0.003087847,0.000694428,0.001353233,0.000480088,0.001100942,0.001353594,0.001496718,0
40.0,45.0,0.000857189,0.001934108,0.00059827,0.000549586,0.00028232,0.006181036,0.001043442,0.038518621,0.0224868,0.003770281,0.000831566,0.000630205,0.000345885,0.004258833,0.003146071,0.000428722,0.004017958,0.00723634,0.005508928,0.000461493,0.012789622,0.018539729,0.000564906,0.001096073,0.002128864,0.002138453,0.001037656,0.000363092,0.000446567,0.001749435,0.001264653,0.000433711,0.00046416,0.002061205,0.007310525,0.00057613,0.000460218,0.000461901,0.000662267,0.00060766,0.000387859,0.000506043,0.006897439,0.008414283,0.000444125,0.000422604,0.00127347,0.000360438,0.000555298,0.002542115,0.000432155,0.000455718,0.001141594,0.003851663,0.00042023,0.00061214,0.004399754,0.004365047,0.000444068,0.001081548,0.004944837,0.026165101,0.002138231,0.000464621,0.000344374,0.00086206,0.010092922,0.000397365,0.000594175,0.005857786,0.011392929,0.000410017,0.000623754,0.000992443,0.008757065,0.005714509,0.002294956,0.000504937,0.005645889,0.000520051,0.000310943,0.000291449,0.000293531,0.000275634,0.001475777,0.002144968,0.000405925,0.000289623,0.000272043,0.000296427,0.000277581,0.000266384,0.000245844,0.00138497,0.001615086,0.000411515,0.002069697,0.009471821,0.009825281,0.002462015,0.000639133,0.001478367,0.000368571,0.000954517,0.000901252,0.001059231,0
20.0,45.0,0.000781112,0.001350987,0.00035904,0.001424289,0.000340093,0.00688364,0.000901188,0.061114929,0.015265144,0.001326213,0.000575348,0.001107712,0.000173194,0.011157934,0.002159593,0.000314027,0.004878404,0.00366717,0.000823276,0.00053224,0.02989168,0.009463268,0.00072828,0.001534759,0.003212156,0.001141509,0.000582005,0.000188561,0.000200293,0.001101911,0.000382011,0.000260637,0.000556784,0.002539486,0.006650413,0.00042409,0.000563514,0.000207757,0.000343015,0.000332757,0.000166378,0.000269555,0.008947187,0.004513248,0.000461612,0.000228494,0.001306803,0.000193342,0.000351088,0.002025164,0.000311568,0.000256967,0.001541378,0.004671302,0.00018884,0.000447135,0.003791344,0.00297728,0.000448036,0.002143824,0.014551393,0.063716189,0.010828672,0.00082352,0.000126013,0.000860554,0.019020173,0.000163261,0.000316811,0.004096673,0.025283085,0.000182567,0.000316007,0.000188544,0.00162222,0.006086587,0.008778167,0.000193534,0.006980952,0.00022844,0.000130856,0.000126201,0.000126646,0.000116604,0.001018579,0.003552244,0.000167594,0.000114412,0.000125565,0.000140411,0.000113205,0.000105716,0.000128985,0.000895568,0.004107234,0.000175949,0.000833563,0.00496489,0.004669644,0.001281874,0.000329794,0.001402251,0.000155553,0.000726083,0.000297278,0.000239514,0
10.112,47.394,0.000635514,0.001136568,0.000380155,0.003168491,0.00095088,0.005581678,0.000896101,0.053028507,0.013220695,0.001556799,0.001038529,0.001153402,0.000119339,0.02059023,0.003900659,0.000258242,0.003983896,0.003305595,0.000766188,0.000453124,0.029506536,0.006495297,0.000439474,0.001785127,0.003399752,0.000937531,0.000453074,0.000131974,0.000148781,0.000629045,0.00030659,0.000170918,0.0009974,0.002094193,0.004620288,0.000201235,0.000537103,0.000140965,0.000268931,0.000231464,0.000105275,0.000164225,0.007966552,0.001030577,0.000356315,0.000212137,0.001196094,0.000137333,0.000209654,0.001393247,0.000205589,0.000201568,0.001830775,0.003595386,0.000134036,0.000338638,0.002175033,0.001463244,0.000313961,0.005276605,0.029048583,0.067313372,0.028829595,0.001995332,8.61e-05,0.000780261,0.014950318,0.000127925,0.000171723,0.002351092,0.018361238,0.000134772,0.000153554,8.64e-05,0.000222644,0.002311451,0.00973828,0.000128228,0.003489097,0.000124138,7.57e-05,8.28e-05,8.64e-05,8.17e-05,0.000403994,0.002379592,0.000108411,6.67e-05,9.63e-05,0.000101383,8.15e-05,7.69e-05,8.43e-05,0.000580411,0.002562995,0.00011355,0.000518943,0.003183284,0.001679914,0.000370104,0.000187011,0.000782874,0.000111569,0.00034795,0.000156915,0.000106884,0
12.6895,60.6992,0.000654826,0.001187781,0.000363074,0.002579628,0.000820272,0.005706174,0.000848403,0.054321628,0.012786699,0.001510648,0.000975861,0.001188936,0.000118483,0.021026846,0.003988174,0.000310047,0.003964494,0.003304554,0.000795172,0.000479266,0.029604227,0.006583562,0.000465071,0.001724373,0.003155969,0.000893606,0.000439209,0.000146367,0.000146373,0.000706155,0.000372822,0.000179412,0.000854913,0.002140697,0.004945287,0.000215474,0.000604673,0.000140875,0.000288325,0.000255233,0.000109088,0.000175407,0.00799853,0.001488603,0.000395226,0.000216726,0.001262492,0.0001549,0.000224701,0.001558635,0.000202809,0.000191569,0.001548602,0.003388451,0.00014961,0.000334949,0.002363852,0.001906853,0.000373797,0.003955105,0.023752156,0.066145589,0.029552832,0.001646477,9.57e-05,0.000712903,0.014820669,0.000132902,0.000193842,0.00230906,0.018536126,0.000138414,0.000176987,0.000103998,0.000468933,0.002526753,0.010025675,0.000134554,0.003733276,0.000140588,9.81e-05,8.7e-05,8.92e-05,8.76e-05,0.000415974,0.002591953,0.000116341,8.08e-05,0.000105844,0.000128109,9.47e-05,8.29e-05,6.86e-05,0.000479847,0.003097481,0.00011696,0.000521847,0.003524842,0.002394296,0.000677483,0.000176876,0.000831158,0.00011043,0.000444942,0.000196011,0.000129221,0
10.396,76.206,0.000617564,0.001133941,0.000357863,0.003098695,0.000990179,0.005535486,0.000885718,0.052928289,0.012916817,0.001605491,0.001104996,0.001226999,0.000118761,0.023737394,0.004531653,0.000300189,0.003948646,0.003256423,0.000770278,0.000474773,0.02749612,0.006077359,0.000435463,0.001819214,0.003009969,0.000876823,0.000395132,0.000132199,0.000140571,0.0006004,0.000321324,0.000173949,0.000957204,0.001988184,0.004318886,0.000199052,0.000575346,0.000135878,0.000340383,0.000263306,9.79e-05,0.000161849,0.007103196,0.000979729,0.000355738,0.000225309,0.001194854,0.00014719,0.000205765,0.001308857,0.000196988,0.000182514,0.00150097,0.0030142,0.000135455,0.000298622,0.001983122,0.001362436,0.000323522,0.005036099,0.028250595,0.066806714,0.031882761,0.001965872,8.98e-05,0.000713295,0.014229395,0.000121246,0.000168634,0.002137912,0.016971983,0.000131849,0.000153316,9.65e-05,0.000369891,0.00211844,0.009500025,0.000120453,0.003340732,0.000127088,8.14e-05,8.1e-05,8.36e-05,8.24e-05,0.000358902,0.002284144,0.000121823,7.97e-05,0.000103255,0.000121252,9.47e-05,8.24e-05,8.15e-05,0.000448674,0.002710009,0.000110721,0.000511947,0.003159215,0.001799895,0.000424103,0.000169301,0.000711218,0.000102738,0.000326956,0.00015674,0.000110991,0
10.0266,94.2928,0.000631893,0.001124214,0.000356927,0.003000859,0.000981846,0.005554222,0.000865863,0.053243182,0.012710423,0.001593731,0.001147297,0.001265964,0.000121039,0.02281024,0.004354943,0.000302067,0.00391074,0.003210834,0.000771975,0.000469092,0.027178729,0.005932731,0.000447631,0.001786713,0.002898408,0.00086825,0.000380335,0.000135012,0.000144839,0.000600044,0.000325391,0.000171749,0.000920191,0.001947728,0.004285356,0.000184121,0.000596456,0.000134109,0.00037617,0.000263743,0.000108882,0.000167181,0.007005415,0.000995952,0.000379714,0.000234128,0.001188786,0.000140415,0.000197875,0.001294794,0.000197744,0.000180128,0.001411734,0.002797433,0.000134649,0.000293146,0.00191902,0.001352709,0.000345707,0.005014709,0.0281734,0.067325641,0.033143998,0.001893407,8.78e-05,0.00070247,0.013814478,0.000116229,0.00018188,0.002186702,0.016814948,0.000127905,0.000161345,0.000115179,0.000520996,0.00204169,0.00940718,0.000116768,0.003438238,0.000128774,8.7e-05,8.3e-05,8.62e-05,8.06e-05,0.00032735,0.00226427,0.000111997,7.21e-05,0.000106194,0.000132989,0.000100014,8.09e-05,5.39e-05,0.000405683,0.002949934,0.000106405,0.000530337,0.003117816,0.001866586,0.000479014,0.000151206,0.000690858,0.000105149,0.000340321,0.000168448,0.000108311,0
20.322,104.1548,0.000734816,0.001297068,0.000369898,0.001375064,0.000417774,0.006506732,0.000856759,0.060336958,0.012860628,0.001425283,0.000715516,0.001210827,0.000161308,0.01602956,0.003230554,0.00040433,0.004224021,0.003538141,0.000863439,0.000497991,0.028072458,0.008698284,0.000596771,0.001420046,0.002682341,0.000939197,0.000529437,0.000182738,0.000194322,0.000787071,0.000424012,0.000227328,0.000579143,0.002185103,0.005475145,0.000316965,0.000653043,0.000170279,0.000367471,0.000342928,0.000153831,0.000215445,0.007730371,0.00425054,0.000506777,0.000226084,0.00129328,0.000221387,0.000261864,0.001779224,0.000283286,0.000214124,0.001035957,0.003014293,0.00019789,0.000329434,0.002918496,0.003683606,0.000509988,0.001616078,0.011476379,0.05956476,0.023191839,0.000841526,0.000124298,0.000528876,0.014048938,0.000159363,0.000332136,0.002827577,0.020487051,0.000173724,0.000368059,0.000292986,0.002700148,0.003561823,0.010050526,0.000192693,0.005307164,0.00023948,0.000112571,0.000131672,0.000123563,0.000113683,0.000545129,0.003052358,0.000165394,0.000112022,0.000152516,0.000222443,0.00016253,0.000111391,9.85e-05,0.000513955,0.004831029,0.000169936,0.000515688,0.003961809,0.005881404,0.002601059,0.000213959,0.001069444,0.000147588,0.000641508,0.000302774,0.000213223,0
20.0,115.0,0.000747308,0.001321031,0.000363602,0.001292538,0.000406926,0.006602737,0.000860013,0.061196204,0.013059823,0.001442234,0.000727581,0.001220283,0.000162567,0.015268561,0.003093472,0.00039108,0.004310647,0.003544482,0.00085485,0.000515284,0.027415195,0.008766879,0.000615585,0.001379951,0.002661826,0.000957109,0.000553414,0.000177547,0.000178147,0.000795811,0.000443562,0.00022979,0.000551832,0.00216385,0.005494115,0.000315024,0.000655136,0.000172072,0.000377088,0.000355838,0.000150708,0.000218444,0.007548965,0.004279816,0.000501819,0.000232593,0.00130791,0.000217723,0.000261633,0.001734083,0.00028421,0.000219311,0.001059216,0.003109588,0.000209801,0.000357541,0.002907152,0.003703706,0.000501076,0.001591035,0.0114372,0.060474188,0.02280851,0.000810132,0.000124988,0.000556265,0.014208149,0.000159224,0.000332659,0.002879148,0.020681076,0.000167661,0.000375254,0.000344843,0.002979851,0.003630356,0.00983938,0.000189497,0.005408255,0.000250571,0.000117735,0.000128347,0.000134371,0.000110048,0.000566049,0.002977067,0.000162887,0.000100891,0.000160473,0.000225486,0.000167558,0.000113413,0.000106211,0.000527079,0.004891822,0.000167438,0.000557733,0.004046753,0.006048527,0.002615929,0.000226521,0.001051955,0.000150145,0.000653312,0.000317114,0.000215604,0
26.7155,114.813,0.000832519,0.001491352,0.000397302,0.000925795,0.000283631,0.007064588,0.000890307,0.062027225,0.014470482,0.001522311,0.000598086,0.000997945,0.000208134,0.01474287,0.003783424,0.000412168,0.004662382,0.004134284,0.001284335,0.000470637,0.023478547,0.012644356,0.000660178,0.001421245,0.002527393,0.001215983,0.000723735,0.000227758,0.000231808,0.000888753,0.000480713,0.000275283,0.000464464,0.002104407,0.006046639,0.000422541,0.000537515,0.000227147,0.000456546,0.000422007,0.000198727,0.00029456,0.007179068,0.006612113,0.000471375,0.000260439,0.001439347,0.000274609,0.000328357,0.001971161,0.000341419,0.000273283,0.001096591,0.003327979,0.000260836,0.000380715,0.003509951,0.004696604,0.000511812,0.00101993,0.006775504,0.047485089,0.0114662,0.00054138,0.000153951,0.000543566,0.013345194,0.000201341,0.000501547,0.003517272,0.019847856,0.000213863,0.000572783,0.000575386,0.00513484,0.004581857,0.007804314,0.000278388,0.006164272,0.000343079,0.000144712,0.000175807,0.000170458,0.000147036,0.000826943,0.003155702,0.000213058,0.000139585,0.000215239,0.000313661,0.000237056,0.000147509,0.000119776,0.000756629,0.004458353,0.000226714,0.000613713,0.004831158,0.009011337,0.003678442,0.000315056,0.001311684,0.000193009,0.000746849,0.000328746,0.00026377,0
26.7155,114.813,0.000717186,0.001418188,0.000340954,0.000847611,0.000198357,0.006553082,0.000730485,0.052095211,0.014256582,0.001278965,0.000542377,0.001231488,0.000221346,0.011716823,0.002665676,0.000536405,0.005068016,0.003763295,0.001050296,0.000487885,0.019222016,0.009330995,0.000790892,0.00152052,0.002428802,0.001028327,0.000451851,0.000214857,0.000247362,0.000791326,0.000349341,0.000258795,0.000502195,0.002324859,0.005577076,0.000508889,0.000458234,0.000247956,0.000477643,0.000365977,0.000198051,0.000376556,0.007471782,0.005008005,0.000425031,0.000307956,0.001449105,0.000243136,0.000377743,0.001526358,0.000295871,0.000330489,0.001621151,0.004213027,0.000276318,0.000534247,0.004352825,0.00289744,0.000406669,0.00223046,0.013537454,0.060149649,0.006002926,0.000420381,0.000145974,0.001129167,0.013819769,0.000210654,0.000443969,0.006386443,0.022061114,0.000227435,0.000571776,0.000871127,0.004775536,0.006069023,0.005616605,0.000255188,0.008046307,0.000375574,0.000148492,0.000192787,0.000168349,0.000136423,0.001340047,0.002922814,0.000207235,0.000134837,0.000222517,0.000280272,0.000187275,0.000125548,0.000127418,0.001352194,0.004731663,0.000239389,0.001772808,0.008245466,0.009851448,0.002127552,0.000482666,0.001364869,0.000187709,0.001088836,0.000466601,0.000284256,0
34.6224,120.6377,0.000670838,0.001496717,0.0004029,0.000547807,0.000216135,0.005587357,0.000733444,0.040504758,0.015728183,0.001816173,0.000514936,0.00078604,0.000262824,0.011491491,0.004897311,0.000571232,0.004106981,0.004888256,0.002349388,0.000421923,0.013918189,0.012550544,0.0006035,0.001631361,0.002723939,0.001777241,0.000745101,0.000267962,0.000298451,0.000946913,0.000649291,0.000297571,0.000406768,0.001922444,0.005842994,0.00048503,0.000388439,0.000316701,0.00071318,0.000496642,0.000260229,0.000429989,0.006807518,0.006802822,0.000386173,0.000394697,0.00184232,0.000301749,0.000429404,0.001872513,0.000341397,0.000414643,0.001823777,0.004777101,0.000387358,0.000537579,0.004416509,0.003865409,0.000396434,0.001333211,0.006977913,0.037356905,0.00336968,0.000335188,0.000206743,0.000894227,0.00986841,0.000290944,0.000527211,0.006291964,0.014586202,0.000320722,0.000634912,0.001550381,0.007969302,0.005308957,0.003422058,0.00036725,0.006668637,0.000464677,0.000186149,0.000288265,0.000244261,0.000190366,0.001331191,0.002382221,0.000284758,0.000178156,0.000313726,0.000444552,0.000312325,0.000190323,0.000196899,0.001408849,0.003032795,0.000309617,0.002044119,0.010594765,0.015535309,0.003778973,0.000555266,0.001390968,0.000262628,0.001363271,0.000634527,0.000465684,1
40.0,115.0,0.000582768,0.001410954,0.00047525,0.000455497,0.000240912,0.004268524,0.000707786,0.029342319,0.015684365,0.002433705,0.000615525,0.000643973,0.000301579,0.009960976,0.006097614,0.000556895,0.003180157,0.005262785,0.003412344,0.000413145,0.010947172,0.013154085,0.000537191,0.001675945,0.002905502,0.002324244,0.000957531,0.000316918,0.000354968,0.001054785,0.000881349,0.000335902,0.000396144,0.001754751,0.005734105,0.000477957,0.000398409,0.000397885,0.000841437,0.000569435,0.000315058,0.00045278,0.006473373,0.007065851,0.000410302,0.000460537,0.00214737,0.000351647,0.000476493,0.001979726,0.000375408,0.000454596,0.001945795,0.004846517,0.000449132,0.000578741,0.004329057,0.003976536,0.000409752,0.001181781,0.005498657,0.026913525,0.002522538,0.000321978,0.000260935,0.000822587,0.007813729,0.000331679,0.000524259,0.005958343,0.010719154,0.000371578,0.000581529,0.002101132,0.01025591,0.004583972,0.002440801,0.00041673,0.005633566,0.000474323,0.000253173,0.000376033,0.000298909,0.000244236,0.001276082,0.002022687,0.000334995,0.000223876,0.000370337,0.000526129,0.000388883,0.000228269,0.000230471,0.001382594,0.002023734,0.000362814,0.002538059,0.012555026,0.01950026,0.004954221,0.000593081,0.001294,0.000299283,0.00154917,0.000794752,0.000643125,1
37.1976,107.2237,0.000654263,0.001457663,0.000427916,0.000527445,0.000228512,0.005200844,0.000699584,0.0366744,0.015796426,0.001967576,0.00055853,0.000715842,0.000284287,0.011989662,0.005808404,0.000564271,0.003719036,0.004989387,0.002671143,0.000420307,0.012522797,0.012696342,0.000574672,0.00174088,0.003104555,0.002317033,0.000963411,0.000309208,0.000328982,0.001037529,0.00073742,0.000321869,0.000403606,0.001837068,0.005704204,0.000475835,0.000389173,0.000366464,0.000853896,0.000554734,0.000296384,0.000433088,0.006288855,0.006504361,0.000395718,0.000410052,0.002055798,0.000330094,0.000433773,0.001819894,0.00034523,0.000431246,0.001955712,0.005490249,0.000422557,0.000505121,0.00395832,0.003807064,0.000403581,0.001177327,0.005797817,0.032516707,0.003126267,0.000325242,0.000226439,0.000740896,0.009273351,0.000308931,0.000542562,0.005497201,0.012984341,0.000319721,0.000595205,0.001486325,0.008009002,0.004764538,0.003091746,0.000380391,0.005882566,0.000426628,0.000192247,0.000295929,0.000268696,0.000202849,0.001239609,0.002125828,0.000299668,0.000197057,0.000324607,0.000462574,0.000360455,0.000195911,0.000203862,0.001241872,0.002569526,0.000323757,0.001892945,0.009967721,0.014573399,0.003716638,0.000526201,0.001289099,0.000262019,0.00136332,0.000601751,0.000470773,1
11.02,120.418,0.000597748,0.001116016,0.000329504,0.002888896,0.000603672,0.005377519,0.000835608,0.048723219,0.012564118,0.001431289,0.001144977,0.001344494,0.000118916,0.02315343,0.004298704,0.00040209,0.003947455,0.003165543,0.000704641,0.00049283,0.024778537,0.005291175,0.000576254,0.00223841,0.004298482,0.001137703,0.00048281,0.000148636,0.000145483,0.000572661,0.00026932,0.000171183,0.001101016,0.001974306,0.003998613,0.000224716,0.000552452,0.000148654,0.000747554,0.000349431,0.000114385,0.000183185,0.006903265,0.000945272,0.000414814,0.000293045,0.001731605,0.000154777,0.000218212,0.00114083,0.000205267,0.000241177,0.00236964,0.004194423,0.000159473,0.000350962,0.002082718,0.001239454,0.000335552,0.005566595,0.030788078,0.06935036,0.025720362,0.001676558,8.68e-05,0.00081813,0.013592919,0.000124226,0.000178397,0.002757222,0.019844802,0.000131778,0.000174533,0.000173231,0.000683447,0.002516204,0.008512949,0.000120193,0.004824721,0.000143184,7.94e-05,9.04e-05,8.56e-05,7.48e-05,0.000491354,0.002334114,0.000104836,7.34e-05,0.000114325,0.00015586,0.000123401,7.31e-05,7.14e-05,0.000580836,0.00294177,0.000106599,0.000935556,0.004103302,0.002296168,0.00049881,0.000192413,0.000754555,0.000101807,0.000481501,0.000235687,0.000116619,0
14.7615,129.7884,0.000654827,0.001166134,0.000320456,0.002092039,0.000444613,0.005801687,0.000800766,0.051740687,0.012608057,0.001293375,0.001064119,0.001524306,0.000138972,0.0185424,0.003378742,0.000469871,0.00413273,0.003191546,0.000678086,0.000535715,0.024926068,0.005474634,0.000670977,0.001864814,0.003577552,0.000940108,0.000420243,0.000161882,0.000155729,0.000706662,0.000291282,0.000186391,0.000863523,0.002055468,0.004502155,0.000274326,0.000592797,0.000155642,0.000590352,0.000286764,0.000126857,0.000204549,0.007314908,0.001540689,0.000496165,0.000269016,0.001608166,0.000176422,0.000237295,0.00127545,0.000226355,0.000235653,0.002013863,0.004026015,0.000172858,0.000390264,0.002559069,0.001656118,0.000416261,0.004663949,0.028022146,0.07494322,0.024834718,0.001209975,0.000102087,0.000834282,0.014066556,0.000131754,0.000221351,0.003195955,0.022126946,0.000146758,0.000237116,0.000307682,0.001462088,0.003015472,0.008811112,0.000141198,0.00581238,0.000186291,9.56e-05,0.000111915,0.000101982,8.98e-05,0.000564937,0.002606328,0.000121726,8.94e-05,0.000128436,0.000188644,0.000145102,9.28e-05,8.33e-05,0.000646515,0.004038108,0.000125834,0.001144875,0.004938193,0.003832986,0.001000719,0.000209818,0.000897873,0.000110955,0.000731766,0.000346486,0.000165728,0
